segment,id,model,persona,dimension,response
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,moderate,fairness,3.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,gemma2:27b,liberal,fairness,4.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,conservative,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,moderate,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen:72b,liberal,fairness,4.0
agreement,2,qwen:72b,liberal,fairness,5.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,conservative,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,moderate,fairness,3.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,2,qwen2:72b,liberal,fairness,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,3.0
agreement,3,llama3.1:8b,conservative,ingroup,3.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,3.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,3.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,3.0
agreement,3,llama3.1:8b,conservative,ingroup,3.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,3.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,4.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,conservative,ingroup,5.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,5.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,5.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,5.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,5.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,moderate,ingroup,5.0
agreement,3,llama3.1:8b,moderate,ingroup,3.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama3.1:8b,liberal,ingroup,2.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
agreement,3,llama2:70b,conservative,ingroup,3.0
