segment,id,model,persona,response,dimension
agreement,7,gemma2:27b,conservative,5.0,harm
agreement,7,gemma2:27b,conservative,5.0,harm
agreement,7,gemma2:27b,conservative,5.0,harm
agreement,7,gemma2:27b,conservative,5.0,harm
agreement,7,gemma2:27b,conservative,5.0,harm
agreement,7,gemma2:27b,conservative,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,moderate,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,gemma2:27b,liberal,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,conservative,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,moderate,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen:72b,liberal,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,conservative,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,moderate,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,7,qwen2:72b,liberal,5.0,harm
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,conservative,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,moderate,5.0,fairness
agreement,8,llama3.1:8b,moderate,4.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
agreement,8,llama3.1:8b,liberal,5.0,fairness
